timestamp,operating_regime,reactor_id,ambient_temp_effect,reactor_temp,reactor_pressure,feed_flow_rate,coolant_flow_rate,agitator_speed_rpm,reaction_rate,conversion_rate,selectivity,yield_pct,vibration_rms,motor_current,power_consumption_kw,temp_setpoint,pressure_setpoint,fault_type,efficiency_loss_pct,time_to_fault_min
3/27/2024 12:54,B,B_R3,-2.393355797,196.4674674,17.29653837,107.1759652,72.35507108,306.4629934,0.78586987,99.70775119,91.62218874,82.21898159,1.55144706,46.24793898,41.62314509,192.0,13.5,0,0.0,
3/27/2024 12:55,B,B_R3,-2.392885067,195.3668256,17.30443398,109.7380557,74.16360459,292.7898221,0.781467302,99.83318546,91.53714757,82.24600527,1.471535403,45.7918729,41.21268561,192.0,13.5,0,0.0,
3/27/2024 12:56,B,B_R3,-2.392414332,196.6873745,17.32843461,108.8427033,,309.5010085,0.786749498,99.6940639,91.22977615,81.85560419,1.504625909,46.33286034,41.69957431,192.0,13.5,0,0.0,
3/27/2024 12:57,B,B_R3,-2.39194359,196.2469059,17.22998775,106.0973092,73.88186331,299.3101987,0.784987624,99.7972628,91.78954392,82.44310713,1.469520177,46.37575252,41.73817727,192.0,13.5,0,0.0,
3/27/2024 12:58,B,B_R3,-2.391472844,196.2581815,17.34976588,107.8613041,71.18552564,305.3585348,0.785032726,99.45136608,91.80067609,82.16732379,1.492322756,45.76274786,,192.0,13.5,0,0.0,
3/27/2024 12:59,B,B_R3,-2.391002091,196.2361198,17.23780787,108.2498785,72.22193887,299.1520712,0.784944479,99.65023527,91.74414776,82.28093319,1.536608604,45.5974003,41.03766027,192.0,13.5,0,0.0,
3/27/2024 13:00,B,B_R3,-2.390531333,196.0957937,17.37399968,108.7307622,72.59778595,301.9224733,,100.0084235,92.04259086,82.84530964,1.482914124,46.51923106,41.86730795,192.0,13.5,0,0.0,
3/27/2024 13:01,B,B_R3,-2.390060569,195.9373032,17.24663984,107.4666598,73.30050395,305.333272,0.783749213,,91.6543711,82.71961512,1.55231401,45.75469423,41.17922481,192.0,13.5,0,0.0,
3/27/2024 13:02,B,B_R3,-2.3895898,195.7496411,17.21244908,107.7978754,71.33649673,302.7889176,0.782998565,99.71426095,91.95443278,82.52251476,1.434486643,46.4183186,41.77648674,192.0,13.5,0,,
3/27/2024 13:03,B,B_R3,-2.389119025,195.6184117,17.41807339,107.8338287,,284.7203996,0.782473647,99.60151025,91.14087151,,1.619503806,44.97754614,40.47979153,192.0,13.5,0,0.0,
3/27/2024 13:04,B,B_R3,-2.388648245,194.866271,17.35909492,107.7386635,73.29467768,307.0860267,0.779465084,98.80051126,91.73137524,81.56796095,1.392143648,,41.62012033,192.0,13.5,0,0.0,
3/27/2024 13:05,B,B_R3,-2.388177459,196.4675123,,110.0040279,72.90425236,302.6041205,0.785870049,100.2260729,91.52197945,82.55599727,,46.25541011,,192.0,13.5,0,0.0,
3/27/2024 13:06,B,B_R3,-2.387706667,,17.2236983,107.3607809,75.15126766,298.5759652,0.782521795,99.86666101,91.65418592,82.37877764,1.635120367,45.82330358,41.24097322,192.0,13.5,0,0.0,
3/27/2024 13:07,B,B_R3,-2.38723587,195.8235022,17.27566365,107.6033902,69.85126629,310.0138281,0.783294009,,91.55456051,82.62680411,1.477284003,,42.05005405,192.0,13.5,0,0.0,
3/27/2024 13:08,B,B_R3,-2.386765067,195.783905,17.42588519,107.643633,76.00263586,299.4589023,0.78313562,99.55857224,91.53866459,82.02112876,1.401109297,46.37642576,41.73878318,192.0,13.5,0,0.0,
3/27/2024 13:09,B,B_R3,-2.386294258,196.8746341,17.33400807,107.9844719,71.28571708,295.9131907,0.787498536,99.78786593,91.64453123,82.30510976,1.564511319,46.2320767,41.60886903,192.0,13.5,0,0.0,
3/27/2024 13:10,B,B_R3,-2.385823444,194.2251146,17.3347009,,71.73610606,306.6898982,0.776900459,99.62576427,91.71779923,82.2371026,1.466495837,,42.17552826,192.0,13.5,0,0.0,
3/27/2024 13:11,B,B_R3,-2.385352624,195.3838781,17.27420315,108.3363858,71.51144035,304.5094077,0.781535512,,92.01058896,82.37490654,1.472251426,46.19909217,41.57918295,192.0,13.5,0,0.0,
3/27/2024 13:12,B,B_R3,-2.384881799,194.7106872,17.18113938,107.9123419,72.50178194,293.829533,0.778842749,99.96302835,91.63839275,82.44406127,1.532766015,45.70261108,41.13234997,192.0,13.5,0,0.0,
3/27/2024 13:13,B,B_R3,,195.2401876,17.41573292,109.5271132,73.05483877,301.405042,0.78096075,99.91768604,91.51321335,82.29409668,1.441362889,46.41826724,41.77644051,192.0,13.5,0,,
3/27/2024 13:14,B,B_R3,-2.383940131,195.9805371,17.46669485,108.2220713,,297.6278209,0.783922148,99.64081075,91.7185229,82.25017185,1.495639799,45.32006884,40.78806196,192.0,13.5,0,0.0,
3/27/2024 13:15,B,B_R3,-2.383469289,196.1224039,17.41986925,108.4546476,72.52785793,312.9823459,0.784489615,100.2574468,91.68693705,82.73068392,1.439026463,46.29264506,41.66338056,192.0,13.5,0,0.0,
3/27/2024 13:16,B,B_R3,-2.382998441,194.3557461,17.20863027,108.3222498,71.65994384,298.3140484,0.777422984,99.85826419,91.65447528,82.37211126,1.480700193,45.3908715,40.85178435,192.0,13.5,0,0.0,
3/27/2024 13:17,B,B_R3,-2.382527587,,17.29260965,107.7392976,71.89540761,294.0338384,0.786188658,100.3941932,91.47362544,82.65078739,1.528847766,46.36997619,41.73297857,192.0,13.5,0,0.0,
3/27/2024 13:18,B,B_R3,-2.382056728,195.5331892,17.40912678,107.9860768,73.27763567,298.5542425,,99.52914885,91.56638305,82.02171751,1.518138498,46.54980794,41.89482714,192.0,,0,0.0,
3/27/2024 13:19,B,B_R3,-2.381585864,195.9790617,17.19200306,108.2001779,72.64961196,297.491964,0.783916247,99.87203045,91.84926427,82.55855266,1.535534228,45.9721142,41.37490278,192.0,13.5,0,0.0,
3/27/2024 13:20,B,B_R3,-2.381114994,195.1385217,17.09930348,107.7635993,73.37958151,309.6318531,0.780554087,99.36256894,91.8265368,,1.485006307,46.25952459,41.63357213,192.0,13.5,0,0.0,
3/27/2024 13:21,B,B_R3,-2.380644118,195.493229,17.08194913,109.3548829,70.41684401,298.1019951,0.781972916,100.0063989,91.66400711,82.50288531,1.624716333,44.9245112,40.43206008,192.0,13.5,0,0.0,
3/27/2024 13:22,B,B_R3,-2.380173236,,17.28479639,107.7882661,73.57129224,,0.778363821,99.51022047,91.68922562,82.11613551,1.415622632,46.31382147,41.68243932,192.0,13.5,0,,
3/27/2024 13:23,B,B_R3,-2.379702349,194.8769022,17.50275905,107.5298451,74.65877117,294.1778896,0.779507609,99.50870642,91.39784425,81.85393125,1.581967605,,41.30950475,192.0,13.5,0,0.0,
3/27/2024 13:24,B,B_R3,-2.379231457,195.5963931,17.17678922,110.0416271,72.44285997,308.6084106,0.782385572,99.81592634,91.83626109,82.50049325,1.450847186,46.23070373,41.60763336,192.0,13.5,0,0.0,
3/27/2024 13:25,B,B_R3,-2.378760559,195.873235,,107.9978096,74.23709185,298.5744535,0.78349294,99.77237047,91.70741037,82.3487915,1.493371449,45.84544807,41.26090326,192.0,13.5,0,0.0,
3/27/2024 13:26,B,B_R3,-2.378289655,195.4235108,17.53072233,111.1547176,71.03759009,301.0177463,0.781694043,99.5143994,91.78753089,82.20762908,1.554834093,,41.3760577,192.0,13.5,0,0.0,
3/27/2024 13:27,B,B_R3,-2.377818745,194.302262,17.30969608,,72.81595167,299.2397718,0.777209048,99.57136137,91.83072703,82.29339455,1.614030836,45.39820418,40.85838376,192.0,13.5,0,0.0,
3/27/2024 13:28,B,B_R3,-2.37734783,196.427188,17.43849755,107.9274088,73.06632003,309.686082,0.785708752,99.7939988,91.73830588,82.39439148,1.485874713,45.62451877,41.0620669,192.0,13.5,0,0.0,
3/27/2024 13:29,B,B_R3,-2.37687691,195.4399233,17.23208201,106.8528106,71.04527035,306.9072271,0.781759693,99.90691638,91.50844121,82.28093566,,45.45529445,40.90976501,192.0,,0,0.0,
3/27/2024 13:30,B,B_R3,-2.376405984,195.0060006,17.29463747,106.915777,75.31979161,309.1179152,0.780024002,99.60597883,91.73382464,82.23513656,1.616551749,46.61674874,41.95507387,192.0,,0,0.0,
3/27/2024 13:31,B,B_R3,-2.375935052,195.5513971,17.39697209,107.06183,70.52492009,302.895902,0.782205588,,91.44335931,82.63653731,1.626851799,45.78401873,41.20561686,192.0,13.5,0,0.0,
3/27/2024 13:32,B,B_R3,-2.375464115,195.6976934,17.51116602,107.0623474,71.97787943,306.9723875,0.782790773,99.60894994,91.7522129,82.25407423,1.531212591,45.92630183,41.33367165,192.0,13.5,0,0.0,
3/27/2024 13:33,B,B_R3,-2.374993172,195.5970666,17.36666168,108.2329529,70.63583839,305.0801882,0.782388266,99.36866836,91.73088485,82.03658288,1.455775479,45.15096787,40.63587108,192.0,13.5,0,,
3/27/2024 13:34,B,B_R3,-2.374522223,194.5381474,17.35375909,107.2403134,73.22185138,298.1881577,0.77815259,99.6473563,92.13242959,82.62677735,1.604791513,45.34948139,40.81453325,192.0,13.5,0,0.0,
3/27/2024 13:35,B,B_R3,-2.374051269,195.0979472,17.39162808,108.1489227,72.65601947,302.8427231,0.780391789,100.0858048,91.4344535,82.3616178,1.523556143,45.72399716,41.15159744,192.0,13.5,0,0.0,
3/27/2024 13:36,B,B_R3,-2.37358031,195.6598195,17.36453247,108.7995215,72.70617927,296.882941,0.782639278,99.53603644,91.82422957,82.25837875,1.499927441,46.22106897,41.59896207,192.0,13.5,0,0.0,
3/27/2024 13:37,B,B_R3,-2.373109344,197.1764383,17.13239974,109.189146,71.79306581,306.0515188,0.788705753,99.54417248,91.86461098,82.30128012,1.667487554,46.40646725,41.76582052,192.0,13.5,0,0.0,
3/27/2024 13:38,B,B_R3,-2.372638374,196.2351224,17.39014101,108.183775,71.9999325,294.5641912,0.784940489,99.81555654,91.43467009,82.13942233,1.486140062,45.64298412,41.07868571,192.0,13.5,0,0.0,
3/27/2024 13:39,B,B_R3,-2.372167397,196.7367263,17.24691656,110.2974873,71.626,300.4907309,0.786946905,99.94199592,91.25716158,82.08380583,1.460331694,46.54346133,41.8891152,192.0,13.5,0,0.0,
3/27/2024 13:40,B,B_R3,-2.371696415,195.9126728,17.28179004,108.5142756,70.42403899,307.606624,0.783650691,,91.72825715,81.94911852,1.449052459,46.16993858,41.55294472,192.0,13.5,0,0.0,
3/27/2024 13:41,B,B_R3,-2.371225428,196.7886761,17.3871384,105.8995731,,306.2661935,0.787154704,99.79984331,91.91057829,82.55395181,1.518532189,45.47111794,40.92400614,192.0,13.5,0,0.0,
3/27/2024 13:42,B,B_R3,-2.370754435,195.4436292,17.50752667,106.2821841,74.47238289,293.7785268,0.781774517,99.54215389,,81.98003249,1.558977283,45.80261515,,,13.5,0,0.0,
3/27/2024 13:43,B,B_R3,-2.370283436,,17.13816213,110.2590189,70.86818987,,,99.44572404,91.90303924,82.25427852,1.453350582,46.08402784,41.47562506,192.0,13.5,0,0.0,
3/27/2024 13:44,B,B_R3,-2.369812432,195.6825394,,107.5277423,70.44416279,297.7317426,0.782730158,100.0846103,91.40437671,82.33354283,1.508968166,45.96861053,41.37174948,192.0,13.5,0,0.0,
3/27/2024 13:45,B,B_R3,-2.369341422,195.5992203,,108.536138,70.38383539,298.3550537,0.782396881,99.83603144,91.82365175,82.50578084,1.440351971,46.44008821,41.79607939,192.0,13.5,0,0.0,
3/27/2024 13:46,B,B_R3,-2.368870407,196.6674777,17.43991107,108.3059169,73.07998823,286.547761,0.786669911,99.50994601,91.56925829,82.00846754,1.432783445,46.44813342,41.80332008,192.0,13.5,0,0.0,
3/27/2024 13:47,B,B_R3,-2.368399386,195.1886143,17.23470889,109.2763308,,302.7986647,0.780754457,,91.47844507,,1.619735147,46.30161864,41.67145677,192.0,13.5,0,0.0,
3/27/2024 13:48,B,B_R3,-2.367928359,194.9836098,17.31969762,107.123012,71.43687798,299.5173696,0.779934439,99.72224356,91.6902491,82.29201618,1.544137053,46.21567798,41.59411018,192.0,,0,0.0,
3/27/2024 13:49,B,B_R3,-2.367457327,195.2756485,17.41482697,105.4818379,74.09444171,305.9529866,0.781102594,99.75087064,91.825206,82.43679821,1.524959701,45.22137212,40.69923491,192.0,13.5,0,0.0,
3/27/2024 13:50,B,B_R3,-2.36698629,195.1847587,17.30471123,106.9322019,72.89682301,294.9330797,0.780739035,100.0809043,91.73990042,82.63270976,1.442080878,46.02908499,41.42617649,192.0,13.5,0,0.0,
3/27/2024 13:51,B,B_R3,-2.366515246,195.3010472,17.44123537,105.3787222,73.17480433,306.3461838,0.781204189,99.79471458,91.80745805,82.45709165,1.47718348,45.48213057,40.93391752,192.0,13.5,0,0.0,
3/27/2024 13:52,B,B_R3,-2.366044198,195.5469172,17.4076773,108.9583705,72.5990275,295.8958575,0.782187669,99.49557063,,82.20040435,1.551997245,46.5541339,,192.0,13.5,0,0.0,
3/27/2024 13:53,B,B_R3,-2.365573143,194.4977551,17.12896115,108.5808882,73.31853821,299.9730255,0.77799102,99.3485207,91.87209697,82.14621235,1.542965025,45.30169126,40.77152214,192.0,13.5,0,0.0,
3/27/2024 13:54,B,B_R3,,195.2815525,17.28684824,108.7415564,74.06539138,299.7838214,0.78112621,99.41282261,91.48020968,81.84875272,1.604806746,46.76807403,42.09126662,192.0,13.5,0,0.0,
3/27/2024 13:55,B,B_R3,-2.364631018,196.6304693,17.36103866,107.9886923,72.14463333,296.9606841,0.786521877,99.98662476,91.65868197,82.48178016,1.549780236,45.26664716,40.73998245,192.0,13.5,0,0.0,
3/27/2024 13:56,B,B_R3,-2.364159947,195.9130817,17.45698609,107.2458714,72.02406452,301.0559145,0.783652327,100.0499816,91.68320801,82.55612949,1.486289931,46.26642211,41.6397799,,13.5,0,0.0,
3/27/2024 13:57,B,B_R3,-2.36368887,195.8323018,17.29268193,107.8796179,69.54042188,,0.783329207,100.0649369,91.51580208,82.41770662,1.549394801,46.63635778,41.972722,192.0,13.5,0,0.0,
3/27/2024 13:58,B,B_R3,-2.363217788,196.3473726,17.15232995,107.4875093,,298.1467933,0.78538949,100.4153864,,83.11180219,1.572425672,46.08526613,41.47673952,192.0,13.5,0,0.0,
3/27/2024 13:59,B,B_R3,,,17.25646939,106.9930158,70.87613708,303.3099546,0.779088512,99.82080927,91.69658669,82.37904742,1.51674675,46.06424215,41.45781794,192.0,13.5,0,0.0,
3/27/2024 14:00,B,B_R3,-2.362275607,197.2479166,17.35969347,110.2860572,74.38518497,299.2766938,0.788991666,99.76616849,91.5455548,82.1983432,1.465588241,45.69563367,41.1260703,192.0,13.5,0,0.0,
3/27/2024 14:01,B,B_R3,-2.361804508,196.2915806,17.27242673,108.0102649,72.86572752,313.3966423,0.785166322,99.51107033,91.66990691,82.09953499,1.58499531,45.80286861,41.22258175,192.0,13.5,0,0.0,
3/27/2024 14:02,B,B_R3,-2.361333404,194.7588155,17.44720249,110.0663078,,311.5665064,0.779035262,99.99269931,91.5094862,82.35252484,1.435566872,46.30836485,41.67752837,192.0,13.5,0,0.0,
3/27/2024 14:03,B,B_R3,-2.360862294,195.8403686,17.11595807,108.5910795,71.46623017,300.8859387,,99.73502547,91.62378568,82.24290539,1.476897724,46.22822269,41.60540042,192.0,13.5,0,0.0,
3/27/2024 14:04,B,B_R3,-2.360391179,196.0460116,17.31425164,105.3210168,72.48519804,301.3294498,0.784184046,99.46725915,91.73025274,82.11741139,1.516283987,45.7714924,41.19434316,192.0,13.5,0,0.0,
3/27/2024 14:05,B,B_R3,-2.359920058,194.8382853,17.18184901,110.2796909,70.99470329,292.591063,0.779353141,99.73884307,91.51774679,82.15086766,1.527294019,45.68396035,41.11556432,192.0,13.5,0,0.0,
3/27/2024 14:06,B,B_R3,-2.359448931,194.8510881,17.32688882,107.1136433,71.66246592,310.4148352,0.779404353,99.7359258,91.67660993,82.29106409,1.444182925,46.84608973,42.16148076,192.0,13.5,0,0.0,
3/27/2024 14:07,B,B_R3,-2.358977799,195.180782,17.40125467,107.652241,74.02055016,300.2042544,0.780723128,99.89751913,91.94462566,82.66536001,1.494441212,46.4930019,41.84370171,192.0,,0,0.0,
3/27/2024 14:08,B,B_R3,-2.358506662,196.0541004,17.42634364,107.5082585,72.94129209,302.7411032,0.784216402,99.76711497,91.82087586,82.44633491,1.599396431,46.09066947,41.48160253,192.0,13.5,0,0.0,
3/27/2024 14:09,B,B_R3,-2.358035518,194.9448176,17.46120396,106.7527795,74.46916025,308.8841659,0.77977927,100.1014891,91.68684169,82.60190446,1.418788925,46.64582386,41.98124148,192.0,13.5,0,0.0,
3/27/2024 14:10,B,B_R3,-2.35756437,,17.34859917,106.6712125,72.99410527,304.4681619,0.780399536,99.60270886,91.81009063,82.30080355,1.4998941,45.71314602,41.14183142,192.0,13.5,0,0.0,
3/27/2024 14:11,B,B_R3,-2.357093216,195.8522899,17.29658057,109.5262173,73.44966945,295.5343345,0.78340916,99.52227573,91.46412382,81.92445975,1.492557369,45.69509926,41.12558933,192.0,13.5,0,0.0,
3/27/2024 14:12,B,B_R3,-2.356622056,195.4191999,17.36133445,107.5925775,71.59096371,307.110218,0.7816768,99.64586307,91.21739512,81.80492457,1.517191163,46.67418231,42.00676408,192.0,13.5,0,0.0,
3/27/2024 14:13,B,B_R3,-2.35615089,194.9628528,17.24491022,106.2259184,,296.6254992,0.779851411,99.54479791,,82.35142086,1.513521987,45.86877353,41.28189618,192.0,13.5,0,0.0,
3/27/2024 14:14,B,B_R3,-2.35567972,196.0727166,17.27017492,108.0237537,68.26189263,293.7620562,0.784290866,,91.45632235,81.95255224,1.604694768,46.13606775,41.52246097,192.0,13.5,0,0.0,
3/27/2024 14:15,B,B_R3,-2.355208543,195.1259417,17.31369314,109.7401807,74.46160234,290.58478,0.780503767,100.0900511,91.61982954,82.53210081,1.502653376,45.71357205,41.14221484,192.0,13.5,0,0.0,
3/27/2024 14:16,B,B_R3,-2.354737361,195.8560953,,108.8584592,71.94725784,299.8281412,0.783424381,99.80130798,91.71600319,82.38039372,1.451322343,45.70823602,41.13741242,192.0,13.5,0,0.0,
3/27/2024 14:17,B,B_R3,-2.354266174,195.3720298,17.51037808,108.9698624,71.10546356,304.2737613,0.781488119,99.91718176,91.67986023,82.44353933,1.518134858,46.39549232,41.75594308,192.0,13.5,0,0.0,
3/27/2024 14:18,B,B_R3,-2.353794981,195.8450966,17.26249962,108.2563043,73.5120682,293.3845788,0.783380387,99.88022415,91.80272843,,1.473348295,45.32895527,40.79605974,192.0,13.5,0,0.0,
3/27/2024 14:19,B,B_R3,-2.353323782,,17.23615539,107.5407151,71.81056527,288.7862416,0.782073882,99.69937069,91.62419614,82.21387226,1.407706312,45.84390309,41.25951278,192.0,13.5,0,0.0,
3/27/2024 14:20,B,B_R3,-2.352852578,195.1229226,17.21694238,109.8421335,73.09977143,294.6401166,0.78049169,99.2404148,91.80971681,82.00110941,1.555804244,46.2502926,41.62526334,192.0,13.5,0,0.0,
3/27/2024 14:21,B,B_R3,-2.352381369,196.3361497,17.29441452,106.8828405,72.57102851,300.9959188,0.785344599,99.12344856,91.27920708,81.43118809,1.517183059,46.37376476,41.73638828,,13.5,0,0.0,
3/27/2024 14:22,B,B_R3,-2.351910153,195.8116606,17.30300765,107.0860921,73.86603421,302.8300741,0.783246643,100.1815107,91.7559841,82.73027794,1.470281058,45.78630081,,192.0,13.5,0,0.0,
3/27/2024 14:23,B,B_R3,-2.351438933,195.6534452,17.37581455,107.1060728,72.2387819,293.5461965,0.782613781,99.88316295,91.54298542,82.29242637,1.603094157,46.14710078,41.5323907,192.0,13.5,0,0.0,
3/27/2024 14:24,B,B_R3,-2.350967707,196.1653485,,106.6473341,71.03581075,307.6925096,0.784661394,99.92902128,91.52258992,82.31186552,1.52927814,45.95681849,41.36113664,192.0,13.5,0,0.0,
3/27/2024 14:25,B,B_R3,-2.350496475,196.3678979,17.40853119,,72.4289815,299.9823926,0.785471592,99.62707236,91.56311707,82.09948761,1.446221624,47.10127785,42.39115006,192.0,13.5,0,0.0,
3/27/2024 14:26,B,B_R3,-2.350025238,194.7975844,17.26528371,106.0952792,71.68550934,282.6259994,0.779190338,100.0315489,91.91209942,82.74698703,1.574138472,45.74225706,41.16803135,192.0,13.5,0,0.0,
3/27/2024 14:27,B,B_R3,-2.349553995,196.4602725,17.33596343,107.5114039,71.2079374,293.9352029,0.78584109,99.47412668,91.65340291,82.05427991,1.557824045,46.31210023,41.6808902,192.0,13.5,0,0.0,
3/27/2024 14:28,B,B_R3,-2.349082747,195.9795637,17.31826461,108.5268721,72.25045589,303.1476323,0.783918255,99.79741371,92.08764557,82.71097977,1.566471165,46.35793579,41.72214221,192.0,13.5,0,0.0,
3/27/2024 14:29,B,B_R3,-2.348611493,194.3434583,17.23080236,106.7741627,74.05040132,296.5466495,0.777373833,99.82432816,92.12457533,,1.512160204,,41.04079714,192.0,13.5,0,0.0,
3/27/2024 14:30,B,B_R3,-2.348140234,195.789062,17.19849196,106.6102291,73.07411903,290.6105073,0.783156248,99.52037509,91.54193139,81.99258613,1.439141411,,41.38152384,,13.5,0,0.0,
3/27/2024 14:31,B,B_R3,-2.347668969,195.3753199,17.33092626,110.0495292,73.38440595,296.1792664,0.78150128,99.26998406,92.09792842,82.28303897,,46.87716291,42.18944662,192.0,13.5,0,0.0,
3/27/2024 14:32,B,B_R3,-2.347197698,196.2535013,17.25264891,109.0254392,71.0960987,310.6780049,0.785014005,99.89158432,91.70401919,82.44413789,1.47124737,46.32495787,41.69246208,192.0,13.5,0,,
3/27/2024 14:33,B,B_R3,-2.346726422,195.4156492,17.45509779,108.3752731,70.84347645,,0.781662597,100.0759913,91.61881857,82.51959682,1.573605678,,42.01726955,192.0,13.5,0,0.0,
3/27/2024 14:34,B,B_R3,-2.346255141,195.1882419,17.41060625,,71.1604108,308.4345058,,99.44418966,91.59995416,81.98174893,1.514775434,45.79434452,41.21491006,192.0,13.5,0,0.0,
3/27/2024 14:35,B,B_R3,-2.345783854,196.050415,17.54349809,107.2167043,71.20021511,303.8839473,0.78420166,99.88317349,,82.00113096,1.41918635,46.44117635,41.79705872,192.0,13.5,0,0.0,
3/27/2024 14:36,B,B_R3,-2.345312562,195.3587503,17.42984245,108.5113343,73.36147179,304.5433771,0.781435001,100.0583187,,82.55794768,1.386683045,46.58904486,41.93014037,192.0,13.5,0,0.0,
3/27/2024 14:37,B,B_R3,-2.344841264,196.6817608,17.30621933,108.6808548,71.26290573,292.8534773,0.786727043,99.61357102,91.62485877,82.14371439,1.530900941,45.89571547,41.30614392,192.0,13.5,0,0.0,
3/27/2024 14:38,B,B_R3,-2.34436996,195.1520685,17.54513734,104.5061757,70.28015977,289.7451883,0.780608274,99.53696863,,82.26302099,1.54205007,45.76200414,41.18580372,192.0,13.5,0,0.0,
3/27/2024 14:39,B,B_R3,,194.7658781,17.3633146,106.974433,72.65047739,306.3429726,0.779063512,,91.77700257,82.36867031,1.549636789,45.75865119,41.18278608,192.0,13.5,0,0.0,
3/27/2024 14:40,B,B_R3,-2.343427337,195.9337341,17.20198663,108.7888012,73.35838669,305.7354562,0.783734936,100.1398108,91.49031439,82.45640498,1.446937897,44.82031059,40.33827953,192.0,13.5,0,0.0,
3/27/2024 14:41,B,B_R3,-2.342956017,196.079204,17.48084618,108.0971059,71.99306904,299.648644,0.784316816,99.98727859,91.97833805,82.7699734,1.56725364,46.17088436,41.55379593,192.0,13.5,0,0.0,
3/27/2024 14:42,B,B_R3,-2.342484692,,17.20742185,107.3291109,72.86632799,294.4797343,0.781475878,100.019629,91.83670414,,,45.49584713,40.94626242,192.0,13.5,0,0.0,
3/27/2024 14:43,B,B_R3,-2.342013361,193.9214345,17.2446605,107.1231296,71.20507474,300.5397365,0.775685738,99.89400166,91.68758198,82.43135519,1.466239328,47.1840136,42.46561224,192.0,13.5,0,0.0,
3/27/2024 14:44,B,B_R3,-2.341542024,194.8810459,17.13241163,106.3854651,72.29722252,304.153473,0.779524184,99.64660444,91.63189229,82.17726233,1.54663959,46.43804612,41.79424151,192.0,13.5,0,0.0,
3/27/2024 14:45,B,B_R3,-2.341070682,195.6589386,17.18686646,,73.13877763,316.2224368,0.782635754,99.82781761,91.92885143,82.59350953,1.4801415,46.58483004,41.92634704,,13.5,0,0.0,
